Company,Date,Time
spectrum,01/30/2019,9:14 a.m.
spectrum,01/25/2019,3:38 p.m.
spectrum,01/24/2019,8:14 a.m.
spectrum,01/15/2019,5:29 a.m.
spectrum,01/09/2019,12:38 a.m.
spectrum,01/08/2019,1:33 a.m.
spectrum,01/04/2019,1:01 a.m.
spectrum,01/03/2019,12:33 a.m.
