Company,Date,Time
spectrum,2019-08-08,7:46 p.m.
spectrum,2019-08-08,7:46 p.m.
spectrum,2019-08-08,7:46 p.m.
spectrum,2019-08-12,9:30 p.m.
spectrum,2019-08-12,12:26 a.m.
spectrum,2019-08-12,12:26 a.m.
spectrum,2019-08-12,9:30 p.m.
spectrum,2019-08-12,12:26 a.m.
spectrum,2019-08-12,9:30 p.m.
spectrum,2019-08-13,8:58 p.m.
spectrum,2019-08-13,8:58 p.m.
spectrum,2019-08-13,8:58 p.m.
spectrum,2019-08-14,8:38 p.m.
spectrum,2019-08-14,8:38 p.m.
spectrum,2019-08-14,8:38 p.m.
spectrum,2019-08-15,9:26 p.m.
spectrum,2019-08-15,9:26 p.m.
spectrum,2019-08-15,9:26 p.m.
spectrum,2019-08-18,9:30 p.m.
spectrum,2019-08-18,9:30 p.m.
spectrum,2019-08-18,9:30 p.m.
spectrum,2019-08-19,8:46 p.m.
spectrum,2019-08-19,8:46 p.m.
spectrum,2019-08-19,8:46 p.m.
spectrum,2019-08-20,7:46 p.m.
spectrum,2019-08-20,7:46 p.m.
spectrum,2019-08-20,7:46 p.m.
spectrum,2019-08-21,9:38 p.m.
spectrum,2019-08-21,9:38 p.m.
spectrum,2019-08-21,9:38 p.m.
spectrum,2019-08-22,9:46 p.m.
spectrum,2019-08-22,9:46 p.m.
spectrum,2019-08-22,9:46 p.m.
spectrum,2019-08-23,9:58 p.m.
spectrum,2019-08-23,9:58 p.m.
spectrum,2019-08-23,9:58 p.m.
spectrum,2019-08-24,9:22 p.m.
spectrum,2019-08-24,9:22 p.m.
spectrum,2019-08-24,9:22 p.m.
spectrum,2019-08-25,9:46 p.m.
spectrum,2019-08-25,9:46 p.m.
spectrum,2019-08-25,9:46 p.m.
spectrum,2019-08-27,12:18 a.m.
spectrum,2019-08-27,9:38 p.m.
spectrum,2019-08-27,12:18 a.m.
spectrum,2019-08-27,9:38 p.m.
spectrum,2019-08-27,12:18 a.m.
spectrum,2019-08-27,9:38 p.m.
spectrum,2019-08-29,1:30 p.m.
spectrum,2019-08-29,1:30 p.m.
spectrum,2019-08-29,1:22 a.m.
spectrum,2019-08-29,1:22 a.m.
spectrum,2019-08-29,1:22 a.m.
spectrum,2019-08-29,1:30 p.m.
spectrum,2019-08-30,12:22 a.m.
spectrum,2019-08-30,12:22 a.m.
spectrum,2019-08-30,12:22 a.m.
spectrum,2019-08-31,12:58 p.m.
spectrum,2019-08-31,12:58 p.m.
spectrum,2019-08-31,12:58 p.m.
spectrum,2019-09-01,4:54 p.m.
spectrum,2019-09-01,4:54 p.m.
spectrum,2019-09-01,4:54 p.m.
spectrum,2019-09-03,9:30 p.m.
spectrum,2019-09-03,9:30 p.m.
spectrum,2019-09-03,9:30 p.m.
spectrum,2019-09-05,12:30 a.m.
spectrum,2019-09-05,12:30 a.m.
spectrum,2019-09-05,12:30 a.m.
spectrum,2019-09-06,8:02 p.m.
spectrum,2019-09-06,12:13 a.m.
spectrum,2019-09-06,8:02 p.m.
spectrum,2019-09-06,8:02 p.m.
spectrum,2019-09-06,12:13 a.m.
spectrum,2019-09-06,12:13 a.m.
spectrum,2019-09-09,12:22 a.m.
spectrum,2019-09-09,12:22 a.m.
spectrum,2019-09-09,12:22 a.m.
spectrum,2019-09-10,12:46 a.m.
spectrum,2019-09-10,12:46 a.m.
spectrum,2019-09-10,12:46 a.m.
spectrum,2019-09-11,12:30 a.m.
spectrum,2019-09-11,6:58 p.m.
spectrum,2019-09-11,12:30 a.m.
spectrum,2019-09-11,6:58 p.m.
spectrum,2019-09-11,6:58 p.m.
spectrum,2019-09-11,12:30 a.m.
spectrum,2019-09-12,8:50 p.m.
spectrum,2019-09-12,8:50 p.m.
spectrum,2019-09-12,8:50 p.m.
spectrum,2019-09-12,4:58 a.m.
spectrum,2019-09-12,4:58 a.m.
spectrum,2019-09-12,4:58 a.m.
spectrum,2019-09-15,3:34 a.m.
spectrum,2019-09-15,9:18 p.m.
spectrum,2019-09-15,9:18 p.m.
spectrum,2019-09-15,3:34 a.m.
spectrum,2019-09-15,9:18 p.m.
spectrum,2019-09-15,3:34 a.m.
spectrum,2019-09-17,12:22 a.m.
spectrum,2019-09-17,12:22 a.m.
spectrum,2019-09-17,12:22 a.m.
spectrum,2019-09-18,12:26 a.m.
spectrum,2019-09-18,12:26 a.m.
spectrum,2019-09-18,12:26 a.m.
spectrum,2019-09-19,12:30 a.m.
spectrum,2019-09-19,12:30 a.m.
spectrum,2019-09-19,12:30 a.m.
spectrum,2019-09-20,12:30 a.m.
spectrum,2019-09-20,12:30 a.m.
spectrum,2019-09-20,12:30 a.m.
spectrum,2019-09-23,12:34 a.m.
spectrum,2019-09-23,12:34 a.m.
spectrum,2019-09-23,12:34 a.m.
spectrum,2019-09-24,12:14 a.m.
spectrum,2019-09-24,12:14 a.m.
spectrum,2019-09-24,12:14 a.m.
spectrum,2019-09-25,12:22 a.m.
spectrum,2019-09-25,12:22 a.m.
spectrum,2019-09-25,12:22 a.m.
spectrum,2019-09-26,12:30 a.m.
spectrum,2019-09-26,12:30 a.m.
spectrum,2019-09-26,12:30 a.m.
spectrum,2019-09-27,12:21 a.m.
spectrum,2019-09-27,12:21 a.m.
spectrum,2019-09-27,12:21 a.m.
spectrum,2019-09-30,12:26 a.m.
spectrum,2019-09-30,12:26 a.m.
spectrum,2019-09-30,12:26 a.m.
spectrum,2019-10-01,12:18 a.m.
spectrum,2019-10-01,12:18 a.m.
spectrum,2019-10-01,12:18 a.m.
spectrum,2019-10-02,12:30 a.m.
spectrum,2019-10-02,12:30 a.m.
spectrum,2019-10-02,12:30 a.m.
spectrum,2019-10-03,12:18 a.m.
spectrum,2019-10-03,12:18 a.m.
spectrum,2019-10-03,12:18 a.m.
spectrum,2019-10-04,12:18 a.m.
spectrum,2019-10-04,12:18 a.m.
spectrum,2019-10-04,12:18 a.m.
spectrum,2019-10-08,1:46 a.m.
spectrum,2019-10-08,7:06 p.m.
spectrum,2019-10-08,7:06 p.m.
spectrum,2019-10-08,1:46 a.m.
