Company,Date,Time
spectrum,12/29/2019,8:46 p.m.
spectrum,12/29/2019,12:30 a.m.
spectrum,12/27/2019,2:30 a.m.
spectrum,12/20/2019,12:30 a.m.
spectrum,12/19/2019,1:54 a.m.
spectrum,12/18/2019,12:30 a.m.
spectrum,12/15/2019,11:18 p.m.
spectrum,12/12/2019,6:14 p.m.
spectrum,12/12/2019,3:22 a.m.
spectrum,12/10/2019,12:46 a.m.
spectrum,12/09/2019,1:50 a.m.
spectrum,12/06/2019,1:14 a.m.
spectrum,12/05/2019,12:26 a.m.
spectrum,12/04/2019,12:26 a.m.
spectrum,12/02/2019,8:38 p.m.
