Company,Date,Time
spectrum,11/24/2019,12:54 a.m.
spectrum,11/22/2019,3:26 a.m.
spectrum,11/21/2019,1:46 a.m.
spectrum,11/19/2019,12:30 a.m.
spectrum,11/15/2019,10:18 a.m.
spectrum,11/15/2019,12:18 a.m.
spectrum,11/14/2019,12:18 a.m.
spectrum,11/13/2019,3:34 a.m.
spectrum,11/12/2019,12:14 a.m.
spectrum,11/11/2019,12:18 a.m.
spectrum,11/09/2019,3:02 a.m.
spectrum,11/08/2019,12:30 a.m.
spectrum,11/07/2019,12:14 a.m.
spectrum,11/04/2019,9:30 p.m.
spectrum,11/01/2019,1:46 a.m.
