Company,Date,Time
spectrum,05/08/2020,12:22 a.m.
spectrum,05/07/2020,12:14 a.m.
spectrum,05/06/2020,12:14 a.m.
spectrum,05/05/2020,1:02 p.m.
spectrum,05/05/2020,12:18 a.m.
spectrum,05/04/2020,12:22 a.m.
spectrum,05/02/2020,3:26 a.m.
spectrum,05/01/2020,12:26 a.m.
